I0424 09:55:54.286327       1 log.go:245] FLAG: --add-dir-header="false"
I0424 10:05:57.961925       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 10:05:57.963628       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.963653       1 worker.go:108] for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.963661       1 worker.go:110] Dropping key "k8s-pki/protean-pki" out of the queue: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.963672       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.963707       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.963682       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 10:05:57.964260       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.964278       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.964283       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.964304       1 worker.go:108] for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.965292       1 worker.go:110] Dropping key "k8s-pki/k8s-servicemesh" out of the queue: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.965323       1 worker.go:110] Dropping key "k8s-pki/protean-pki" out of the queue: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.965381       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-monitoring-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.965792       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.965812       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.965824       1 worker.go:110] Dropping key "k8s-pki/k8s-ldap" out of the queue: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:06:17.236873       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:06:17.236914       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:06:17.236929       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:06:17.237002       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:06:44.903013       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:06:44.903059       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:06:44.903078       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:06:44.903205       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:07:12.362322       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:07:12.362363       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:07:12.362376       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:07:12.362431       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:07:39.815764       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:07:39.815812       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
E0424 10:07:39.815831       1 worker.go:108] for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:07:39.815841       1 worker.go:110] Dropping key "k8s-pki/vault" out of the queue: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:07:39.815895       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:08:08.066659       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:08:08.066717       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:08:08.066730       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:08:08.072039       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
I0424 10:08:31.059302       1 reconcile.go:51] Get event for: k8s-pki/vault
E0424 10:08:35.903598       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:08:35.903643       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:08:35.903655       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:08:35.903710       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
I0424 10:08:35.903718       1 vaultservers.go:197] Vault Server Termination Policy Not Set/Found for k8s-pki/vault
I0424 10:08:35.906587       1 vaultserver.go:97] Patching VaultServer k8s-pki/vault with {"metadata":{"finalizers":null}}.
I0424 10:08:35.917042       1 reconcile.go:51] Get event for: k8s-pki/vault
I0424 10:08:35.917112       1 reconcile.go:55] Vault Server vault in namespace k8s-pki doesn't exist anymore
W0424 10:08:35.917243       1 vaultservers.go:101] VaultServer k8s-pki/vault does not exist anymore
I0424 10:08:35.918800       1 reflector.go:296] Starting reflector *v1alpha1.Recommendation (9h42m38.143560798s) from sigs.k8s.io/controller-runtime/pkg/cache/internal/informers.go:106
I0424 10:08:35.918822       1 reflector.go:332] Listing and watching *v1alpha1.Recommendation from sigs.k8s.io/controller-runtime/pkg/cache/internal/informers.go:106
I0424 10:08:35.920601       1 reflector.go:359] Caches populated for *v1alpha1.Recommendation from sigs.k8s.io/controller-runtime/pkg/cache/internal/informers.go:106
I0424 10:08:49.031535       1 reconcile.go:51] Get event for: k8s-pki/vault
I0424 10:08:49.031719       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
I0424 10:08:49.032265       1 vaultserver.go:97] Patching VaultServer k8s-pki/vault with {"metadata":{"finalizers":["kubevault.com"]}}.
W0424 10:08:49.043831       1 warnings.go:70] metadata.finalizers: "kubevault.com": prefer a domain-qualified finalizer name to avoid accidental conflicts with other finalizer writers
I0424 10:08:49.044222       1 reconcile.go:51] Get event for: k8s-pki/vault
E0424 10:09:16.959827       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:09:16.959890       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:09:16.959908       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:09:16.959989       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:09:44.350805       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:09:44.350856       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:09:44.350870       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:09:44.350927       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:10:11.830775       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:10:11.830826       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:10:11.830843       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:10:11.830910       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:10:39.346188       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:10:39.346239       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:10:39.346256       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:10:39.346336       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:11:06.850116       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:11:06.850156       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:11:06.850172       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:11:06.850232       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:11:34.482055       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:11:34.482152       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
E0424 10:11:34.482176       1 worker.go:108] for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:11:34.482187       1 worker.go:110] Dropping key "k8s-pki/vault" out of the queue: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:11:34.482268       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:12:02.265168       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:12:02.265215       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:12:02.265229       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:12:02.270665       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:12:29.850551       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:12:29.850594       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:12:29.850608       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:12:29.860970       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:12:57.410475       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:12:57.410522       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:12:57.410536       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:12:57.430900       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
E0424 10:13:25.682744       1 vaultservers.go:682] Failed to update status for k8s-pki/vault with client rate limiter Wait returned an error: context deadline exceeded
E0424 10:13:25.682812       1 worker.go:93] Failed to process key k8s-pki/vault. Reason: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:13:25.682830       1 worker.go:97] Error syncing key k8s-pki/vault: for VaultServer k8s-pki/vault: client rate limiter Wait returned an error: context deadline exceeded
I0424 10:13:25.723285       1 vaultservers.go:119] Sync/Add/Update for VaultServer k8s-pki/vault
